Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-02-14,0:59,PEDESTRIAN STOP,SUSPECT STOP,ENERGY BIOSCIENCES INSTITUTE,37.874039,-122.266457,NA
2019-02-14,2:11,PEDESTRIAN STOP,SUSPECT STOP,UPPER SPROUL PLAZA,37.869556,-122.259337,NA
2019-02-14,2:15,PEDESTRIAN STOP,PEDESTRIAN STOP,UPPER SPROUL PLAZA,37.869556,-122.259337,NA
2019-02-14,2:23,PEDESTRIAN STOP,PEDESTRIAN STOP,ASUC,37.869249,-122.25967,NA
2019-02-14,3:13,PEDESTRIAN STOP,SUSPECT STOP,REC SPRT FAC GARAGE,37.868572,-122.262722,NA
2019-02-14,4:32,PEDESTRIAN STOP,SUSPECT STOP,1801 WALNUT ST,37.874939,-122.267588,NA
2019-02-14,4:52,PEDESTRIAN STOP,SUSPECT STOP,ANNA HEAD ALUMNAE HALL,37.866336,-122.257558,NA
2019-02-14,8:09,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,AQUATIC CENTER LOT,37.867685,-122.265373,NA
2019-02-14,8:46,MOTOR VEHICLE THEFT,VEHICLE THEFT -REPORT,UNDERHILL LOT,37.866947,-122.254817,"(MBA-E) REPORTS THE THEFT OF A UC VEHICLE: WHITE 2005 GMC SIERRA TRUCK, UNDERHILL LOT. LATER RECOVERED BY BPD AND RELEASED TO OWNER. (MBA-E) REPORTS THE THEFT OF MISCELLANEOUS PERSONAL PROPERTY FROM UC VEHICLE, UNDERHILL LOT. TOTAL LOSS OF $200.00."
2019-02-14,12:04,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,DWINELLE LOT,37.870747,-122.261441,NA
2019-02-14,12:11,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,DONNER LAB,37.874419,-122.256306,NA
2019-02-14,13:51,LARCENY/THEFT,PETTY THEFT -REPORT,JACOBS HALL,37.876047,-122.258814,"(MZ-18-S) REPORTS THE THEFT OF HIS BLUE UMBRELLA, 310 JACOBS HALL. LOSS OF $60.00."
2019-02-14,14:00,TRAFFIC STOP,TRAFFIC STOP,HEARST/LECONTE,37.874666,-122.263868,NA
2019-02-14,14:43,SUSPICIOUS EVENT,SUSPICIOUS PERSON,GILL TRACT,37.886249,-122.298188,NA
2019-02-14,16:03,TRAFFIC STOP,TRAFFIC STOP,PARKER/COLLEGE,37.863938,-122.253722,NA
2019-02-14,16:10,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/PIEDMONT,37.86963,-122.25265,NA
2019-02-14,16:28,SUSPICIOUS EVENT,SUSPICIOUS PERSON -REPORT,CKC-9,37.86374,-122.248147,NA
2019-02-14,16:10,MOTOR VEHICLE THEFT,VEHICLE THEFT -REPORT,UNDERHILL LOT,37.866947,-122.254817,"(MWA-E) REPORTS THE THEFT OF HIS SILVER 1991 CHEVY SILVERADO TRUCK, UNDERHILL LOT."
2019-02-14,19:54,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/TELEGRAPH,37.864518,-122.258605,NA
2019-02-14,20:05,TRAFFIC STOP,TRAFFIC STOP,2400 CHANNING WAY,37.866794,-122.25898,NA
2019-02-14,20:06,TRAFFIC STOP,TRAFFIC STOP,HASTE/SHATTUCK,37.86491,-122.267399,NA
2019-02-14,20:41,TRAFFIC STOP,TRAFFIC STOP,2300 TELEGRAPH AVE,37.86893,-122.259191,NA
2019-02-14,21:01,TRAFFIC STOP,TRAFFIC STOP,DURANT/TELEGRAPH,37.867806,-122.258712,NA
2019-02-14,21:03,TRAFFIC STOP,TRAFFIC STOP,2400 CHANNING WAY,37.866794,-122.25898,NA
2019-02-14,21:07,TRAFFIC STOP,TRAFFIC STOP,MLK/MILVIA,37.871706,-122.27188,NA
2019-02-14,22:19,PEDESTRIAN STOP,SUSPECT STOP,GENETICS & PLANT BIOLOGY,37.873456,-122.26471,NA
2019-02-14,22:44,TRAFFIC STOP,TRAFFIC STOP,DURANT/PIEDMONT,37.868682,-122.252272,NA
2019-02-14,23:07,ALL OTHER OFFENSES,WARRANT ARREST,DURANT/TELEGRAPH,37.867806,-122.258712,"HEMMINGWAY, TANEKA (FB-25-O) CITED AND RELEASED ON AN OAKLAND PD MISDEMEANOR WARRANT, TELEGRAPH AND DURANT."
2019-02-14,23:16,PEDESTRIAN STOP,SUSPECT STOP,PEOPLES PARK,37.867806,-122.258712,NA
2019-02-14,23:40,TRAFFIC STOP,TRAFFIC STOP,DURANT/BOWDITCH,37.87158,-122.256707,NA
2019-02-14,23:45,DISORDERLY CONDUCT,LODGING,BARROWS HALL,37.870034,-122.257988,NA
