Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-01-24,0:23,TRAFFIC STOP,TRAFFIC STOP,BANCROFT SHATTUCK,37.867593,-122.267823,NA
2019-01-24,1:14,PEDESTRIAN STOP,SUSPECT STOP,ANNA HEAD ALUMNAE HALL,37.866336,-122.257558,NA
2019-01-24,1:15,TRAFFIC STOP,TRAFFIC STOP,CHANNING/TELEGRAPH,37.866916,-122.258786,NA
2019-01-24,2:03,PEDESTRIAN STOP,SUSPECT STOP,UNDERHILL LOT,37.866947,-122.254817,NA
2019-01-24,4:21,PEDESTRIAN STOP,SUSPECT STOP,UNIVERSITY HALL,37.87216,-122.266441,NA
2019-01-24,4:30,VANDALISM,MALICIOUS MISCHIEF - REPORT,UNIVERSITY HALL,37.87216,-122.266441,"VANDALISM VIA WHITE, BLACK AND BLUE SPRAY PAINT, S/E UNIVERSITY HALL."
2019-01-24,4:32,PEDESTRIAN STOP,SUSPECT STOP,CLARK KERR CAMPUS,37.864256,-122.248801,NA
2019-01-24,6:57,ALL OTHER OFFENSES,DISTURBING THE PEACE,HEARST GYM,37.869644,-122.256633,NA
2019-01-24,7:56,PEDESTRIAN STOP,PEDESTRIAN STOP,ANNA HEAD ALUMNAE HALL,37.866336,-122.257558,NA
2019-01-24,7:59,LARCENY/THEFT,PETTY THEFT -BIKE REPORT,CKC-10,37.863734,-122.248735,"(MW-20-S) REPORTS THEFT OF SILVER/RED GT TACHYON 24 SPEED MENS HYBRID BIKE, CKC-10. LOSS $300"
2019-01-24,8:14,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,UVA-165,37.883714,-122.304699,"GOLD 1997 JEEP CHEROKEE, 4JED238, TOWED FOR BLOCKING MOVEMENT OF A LEGALLY PARKED VEHICLE, UVA-165 TO EAST BAY"
2019-01-24,8:47,SUSPICIOUS EVENT,SUSPICIOUS PACKAGE,UCPD,37.869286,-122.258614,NA
2019-01-24,9:10,LARCENY/THEFT,PETTY THEFT -BIKE REPORT,EDWARDS TRACK,37.868998,-122.264829,"(MH-20-S) REPORTS THEFT OF BLACK MENS 26 INCH TREK BIKE, EDWARDS TRACK. LOSS $650"
2019-01-24,10:19,PEDESTRIAN STOP,PEDESTRIAN STOP,PEOPLES PARK,37.86582,-122.257058,NA
2019-01-24,10:58,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,UNIVERSITY HALL WEST LOT,37.871838,-122.266959,NA
2019-01-24,13:25,LARCENY/THEFT,PETTY THEFT -REPORT,CORY HALL,37.875046,-122.257523,NA
