Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-03-01,0:02,ALL OTHER OFFENSES,DISTURBING PEACE-ENERTAINMENT,UPPER SPROUL PLAZA,37.869556,-122.259337,NA
2019-03-01,0:18,OTHER ASSAULTS,BATTERY -REPORT,BOALT HALL,37.869768,-122.253893,"(MH-29-E) REPORTS BATTERY VIA GRAB, BOALT HALL."
2019-03-01,2:07,DRIVING UNDER THE INFLUENCE,DRIVING W/BAC MORE THAN 0.08%,2917 COLLEGE,37.858007,-122.252844,"HAZARABEDIAN, CALLIE (FO-23-O) ARRESTED FOR DRUNK DRIVING AND DRUNK DRIVING WITH BAC OVER 0.08%, 2917 COLLEGE TO BPD JAIL."
2019-03-01,2:17,ALL OTHER OFFENSES,TRESPASS - REAL PROP OR STRUCTURE W/OUT OWNER CONSENT,UNIT-3,37.867138,-122.260331,NA
2019-03-01,4:16,PEDESTRIAN STOP,SUSPECT STOP,UNIVERSITY HALL,37.87216,-122.266441,NA
2019-03-01,8:58,ALL OTHER OFFENSES,RULE VIOLATION,LAWRENCE BERKELEY NATIONAL LAB,37.876048,-122.250025,NA
2019-03-01,9:03,LARCENY/THEFT,AUTO BURGLARY -REPORT,STRUCTURE B,37.8698,-122.255825,"(MW-52-O) REPORTS AUTO BURGLARY VIA WINDOW SMASH TO HIS BLACK TOYOTA COROLLA, BANCROFT STRUCTURE. NO LOSS."
2019-03-01,9:25,WELFARE CHECK,WELFARE CHECK,UNIT-2 EHRMAN,37.865827,-122.255324,"WELFARE CHECK, UNIT 2-EHRMAN HALL. PROVED OKAY. (FB-18-S)"
2019-03-01,9:51,LARCENY/THEFT,AUTO BURGLARY -REPORT,STRUCTURE B,37.8698,-122.255825,"(MW-50-O) REPORTS AUTO BURGLARY VIA WINDOW SMASH TO HIS WHITE 2019 JEEP, BANCROFT STRUCTURE. TOTAL LOSS OF $66.00. TAKEN: DUFFEL BAG AND MISCELLENOUS ITEMS."
2019-03-01,10:03,WELFARE CHECK,WELFARE CHECK,HAVILAND HALL,37.873722,-122.261031,NA
