Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-02-16,0:38,TRAFFIC STOP,TRAFFIC STOP,DURANT/ELLSWORTH,37.867229,-122.263207,NA
2019-02-16,0:44,TRAFFIC STOP,TRAFFIC STOP,DUR IFO UNIT-1,37.868137,-122.254963,NA
2019-02-16,0:50,LARCENY/THEFT,AUTO BURGLARY -REPORT,ASUC GARAGE,37.86946,-122.259685,NA
2019-02-16,1:10,TRAFFIC STOP,TRAFFIC STOP,2500 DURANT AVE,37.867633,-122.258649,NA
2019-02-16,1:43,SUSPICIOUS EVENT,SUSPICIOUS PERSON,435 GOODING WAY,37.884703,-122.301357,NA
2019-02-16,2:40,RAPE,RAPE -REPORT,PEOPLES PARK,37.86582,-122.257058,"(FW-23-O) VICTIM OF SEXUAL ASSAULT, PEOPLES PARK."
2019-02-16,3:02,TRAFFIC STOP,TRAFFIC STOP,UNDERHILL LOT,37.866947,-122.254817,NA
2019-02-16,7:01,WELFARE CHECK,CHECK WELFARE- 911 CALL,SPIEKER PLAZA,37.869975,-122.261807,NA
2019-02-16,7:42,PEDESTRIAN STOP,SUSPECT STOP,2400 BANCROFT WAY,37.86849,-122.261161,NA
2019-02-16,8:08,PEDESTRIAN STOP,SUSPECT STOP,REC SPRT FAC GARAGE,37.868572,-122.262722,NA
2019-02-16,8:08,TRAFFIC STOP,TRAFFIC STOP,DANA ST,37.866224,-122.261021,NA
2019-02-16,11:21,PEDESTRIAN STOP,SUSPECT STOP,PEOPLES PARK,37.86582,-122.257058,NA
2019-02-16,11:26,PEDESTRIAN STOP,SUSPECT STOP,MULFORD HALL,37.872675,-122.264484,NA
2019-02-16,11:58,ALL OTHER OFFENSES,FIREARM ON UNIV GROUNDS,MULFORD HALL,37.872675,-122.264484,"ROBINSON, JEREMIAH (MB-18-O) ARRESTED FOR BEING A FELON IN POSSESSION OF CONCEALED LOADED FIREARM WITH A THREADED BARREL AND FILED SERIAL NUMBER ON CAMPUS, FOR POSSESSING A FIREARM UNDER THE AGE OF 30 WHILE A WARD OF COURT PER W&I REQUIREMENTS AND FOR PROVIDED FALSE ID TO POLICE OFFICER, S-E MULFORD HALL. TO SANTA RITA JAIL."
2019-02-16,12:09,DRUG VIOLATIONS,POSS LESS THAN 28.5GR MARIJUANA,MULFORD HALL,37.872675,-122.264484,NA
2019-02-16,12:53,LARCENY/THEFT,PETTY THEFT -REPORT,I HOUSE,37.86958,-122.251803,NA
2019-02-16,15:01,SUSPICIOUS EVENT,SUSPICIOUS PERSON,CESAR CHAVEZ CENTER,37.869789,-122.260038,NA
2019-02-16,16:01,PEDESTRIAN STOP,SUSPECT STOP,2536 TELEGRAPH AVE,37.864577,-122.258474,NA
2019-02-16,16:08,PEDESTRIAN STOP,SUSPECT STOP,2601 TELEGRAPH AVE,37.863019,-122.25832,NA
2019-02-16,16:12,LARCENY/THEFT,PETTY THEFT -REPORT,BLACKWELL HALL,37.867763,-122.260878,"(MZ-19-S) REPORTS GRAND THEFT OF HIS GRY APPLE MACBOOK PRO, BLACKWELL HALL, OCCURED: 02/15/19 1845-2030, LOSS: $1500."
2019-02-16,16:29,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,2601 LECONTE AVE,37.877406,-122.258435,NA
2019-02-16,18:12,ALL OTHER OFFENSES,MISD. HIT & RUN -REPORT,LBNL-71,37.879255,-122.249918,"(MAA-L) REPORTS HIT AND RUN 5HJM414, LBNL-71."
2019-02-16,19:18,ALL OTHER OFFENSES,TRESPASS - FAIL TO LEAVE,UVA-COMMUNITY CENTER,37.883795,-122.299366,NA
2019-02-16,21:04,TRAFFIC STOP,TRAFFIC STOP,W/S WEST CRESCENT,37.871785,-122.265027,NA
2019-02-16,21:33,WELFARE CHECK,WELFARE CHECK,580 OHLONE AVE,37.884937,-122.303152,NA
2019-02-16,21:34,SUSPICIOUS EVENT,SUSPICIOUS PERSON,UNIT-2 EHRMAN,37.865827,-122.255324,NA
2019-02-16,22:08,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/BOWDITCH,37.865436,-122.25614,NA
2019-02-16,22:40,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,UNDERHILL LOT,37.866947,-122.254817,NA
2019-02-16,22:48,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/PIEDMONT,37.86963,-122.25265,NA
2019-02-16,23:15,DISORDERLY CONDUCT,LODGING,STRUCTURE B,37.8698,-122.255825,NA
