Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-01-31,0:17,PEDESTRIAN STOP,SUSPECT STOP,STRUCTURE C,37.866273,-122.262164,NA
2019-01-31,0:15,WELFARE CHECK,WELFARE CHECK,CKC-3,37.865032,-122.248951,"(MA-19-S) CONTACTED FOR WELFARE CHECK, CKC-3."
2019-01-31,1:16,PEDESTRIAN STOP,SUSPECT STOP,UPPER HEARST STRUCTURE,37.875733,-122.257161,NA
2019-01-31,2:10,TRAFFIC STOP,TRAFFIC STOP,ADDISON/OXFORD,37.871463,-122.265972,NA
2019-01-31,2:49,WELFARE CHECK,CHECK WELFARE- 911 CALL,I HOUSE,37.86958,-122.251803,NA
2019-01-31,8:56,DISORDERLY CONDUCT,LODGING,1100 10TH STREET,37.882624,-122.298109,"LOCATED PROPERTY, TARPS AND BICYCLE PARTS ATTACHED TO FENCE, 1100 10TH ST."
2019-01-31,9:16,DEMONSTRATION,DEMONSTRATION STANDBY,UCOP,37.802233,-122.271263,NA
2019-01-31,10:45,SUSPICIOUS EVENT,SUSPICIOUS PERSON,UPPER SPROUL PLAZA,37.869556,-122.259337,NA
2019-01-31,11:46,DEMONSTRATION,DEMONSTRATION STANDBY,PEOPLES PARK,37.86582,-122.257058,NA
2019-01-31,11:49,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,CLARK KERR CAMPUS,37.864256,-122.248801,NA
2019-01-31,12:02,TRAFFIC STOP,TRAFFIC STOP,DURANT/DANA,37.867479,-122.261205,NA
2019-01-31,12:04,WELFARE CHECK,CHECK WELFARE- 911 CALL,KOSHLAND HALL,37.873727,-122.264802,NA
2019-01-31,12:16,WELFARE CHECK,CHECK WELFARE- 911 CALL,HAAS BUSINESS SCHOOL,37.871571,-122.253767,NA
2019-01-31,13:17,SUSPICIOUS EVENT,SUSPICIOUS PERSON,WEST CRESCENT,37.871785,-122.265027,NA
2019-01-31,13:32,WELFARE CHECK,CHECK WELFARE- 911 CALL,1125 8TH ST,37.882163,-122.299349,NA
2019-01-31,13:46,WELFARE CHECK,CHECK WELFARE- 911 CALL,HAAS BUSINESS SCHOOL,37.871571,-122.253767,NA
2019-01-31,15:43,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,GOLDEN BEAR RESTAURANT,37.869844,-122.259642,NA
2019-01-31,15:57,TRAFFIC STOP,TRAFFIC STOP,PROSPECT LOT,37.869862,-122.250162,NA
2019-01-31,16:10,TRAFFIC STOP,TRAFFIC STOP,CENTENNIAL DR E WHITTER LOY,37.871972,-122.247966,NA
2019-01-31,16:18,TRAFFIC STOP,TRAFFIC STOP,WHITTER LOT,37.871972,-122.247966,NA
2019-01-31,16:27,TRAFFIC STOP,TRAFFIC STOP,CENTENNIAL DR E RIM,37.871428,-122.249631,NA
2019-01-31,17:11,WELFARE CHECK,CHECK WELFARE- 911 CALL,1125 JACKSON STREET,37.883438,-122.299579,NA
2019-01-31,17:08,LARCENY/THEFT,PETTY THEFT -REPORT,UVA-COMMUNITY CENTER,37.883795,-122.299366,"(FH-31-O) REPORTS THEFT OF BLACK IPHONE 6 AND WHITE EPSON PROJECTOR, UVA COMMUNITY CENTER.  LOSS $750."
2019-01-31,18:21,TRAFFIC STOP,TRAFFIC STOP,DUR IFO FEE LOT 2,37.868051,-122.257124,NA
2019-01-31,19:33,TRAFFIC STOP,TRAFFIC STOP,BANCROFT DANA,37.868553,-122.261796,NA
2019-01-31,19:42,TRAFFIC STOP,TRAFFIC STOP,HEARST SPRUCE,37.874258,-122.265361,NA
2019-01-31,19:42,TRAFFIC STOP,TRAFFIC STOP,HEARST SPRUCE,37.874258,-122.265361,NA
2019-01-31,19:43,TRAFFIC STOP,TRAFFIC STOP,DWIGHT BEINVE,37.865562,-122.255169,NA
2019-01-31,19:50,TRAFFIC STOP,TRAFFIC STOP,2400 BANCROFT WAY,37.86849,-122.261161,NA
2019-01-31,20:05,MOTOR VEHICLE THEFT,VEHICLE THEFT -REPORT,WEST CRESCENT,37.871785,-122.265027,NA
2019-01-31,20:25,TRAFFIC STOP,TRAFFIC STOP,ADDISON/SHATTUCK,37.871247,-122.267692,NA
2019-01-31,20:57,OTHER ASSAULTS,SPOUSAL/COHAB ABUSE (MISD),2424 CHANNING WAY,37.86668,-122.25947,"LIX, DANIEL (MH-24-S) ARRESTED FOR SPOUSAL/COHABITANT ABUSE AND CRIMINAL THREATS, 2424 CHANNING WAY TO BPD JAIL."
2019-01-31,21:06,WELFARE CHECK,CHECK WELFARE- 911 CALL,HAAS BUSINESS SCHOOL,37.871571,-122.253767,NA
2019-01-31,22:15,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,UVA-160,37.884377,-122.303943,NA
2019-01-31,22:18,TRAFFIC STOP,TRAFFIC STOP,TELEGRAPH/DERBY,37.861402,-122.258958,NA
2019-01-31,23:53,LARCENY/THEFT,PETTY THEFT -REPORT,RICHMOND,37.936185,-122.34974,"(MHA-E) REPORTS THE THEFT OF HIS UC IDENTIFICATION CARD, RICHMOND, CA."
2019-01-31,23:58,WELFARE CHECK,WELFARE CHECK,UNIT-2 CUNNINGHAM,37.866303,-122.255238,NA
